Reaction,Pvalue,Padj,Reject,FC,Padj_bootstrap
T_CITtx__permem,0.0,0.0,True,0.9243897185562789,
BMGR4742__ermem,0.0,0.0,True,-1.0,
R07758__er,0.0,0.0,True,0.7999307063961897,
R00127__nucl,0.0,0.0,True,-1.0,
T_MALGLUPUMPtm__mitmem,0.0,0.0,True,0.7617427603551683,
R01220__cytop,0.0,0.0,True,0.7647360640377485,
BMGR1513__chlo,0.025348024964927197,0.026864291737861725,True,-1.0,
DGDGS_181_160__chlo,0.0005290265350566941,0.0005623782079189639,True,-1.0,
BMGR3286__lip,0.0,0.0,True,0.914115714392721,
BMGR5668__er,0.0,0.0,True,-1.0,
PRODISULFREDUCT_A_RXN__chlo,0.0,0.0,True,0.974692647699868,
R02093__cytop,0.0,0.0,True,0.8407319346357225,
R00239__cytop,0.0,0.0,True,0.9959709820666192,
R00258__mito,0.0,0.0,True,0.9671462853199415,
R01274__chlo,0.0,0.0,True,0.8058856549953182,
BMGR1557__er,0.0,0.0,True,-1.0,
BMGR5720__er,0.0,0.0,True,1.0,
T_SERt2h__chlomem,0.0,0.0,True,0.791909428076917,
NGAM_D1__chlo,0.0,0.0,True,0.8239442580689403,
R05779__cytop,0.0,0.0,True,0.8980138511950695,
BMGR5691__er,0.0,0.0,True,1.0,
BMGR1526__chlo,0.0,0.0,True,-1.0,
T_AMPtn__nucmem,0.0,0.0,True,0.7561053107145068,
BMGR4866__chlomem,0.0,0.0,True,-1.0,
BMGR5773__chlo,0.0,0.0,True,1.0,
R01056__cytop,0.0,0.0,True,0.8362113548856189,
BMGR0592__er,0.0,0.0,True,0.9904807234650167,
R04737__pero,0.0,0.0,True,0.829070514535738,
BMGR4165__ermem,0.0,0.0,True,-1.0,
EX_C00080__dra,0.0,0.0,True,0.7333803933492489,
BMGR5730__er,0.0,0.0,True,0.9998515878119099,
R01132__cytop,0.0,0.0,True,0.8566254999413699,
R00515__cytop,0.0,0.0,True,0.7736892564767295,
T_NADtn__nucmem,0.0,0.0,True,0.8445460519578376,
T_DAG1836Z9Z12Z140tr__ermem,0.0,0.0,True,-1.0,
DM_pho_loss__chlo,0.0,0.0,True,0.8189246609514731,
T_PC140183__ermem,0.0038596010962783566,0.004097579105688485,True,-1.0,
T_NH4th__chlomem,0.0,0.0,True,-0.9948573610663013,
PHOA673__chlo,0.0,0.0,True,0.8181818181818181,
BMGR4905__chlomem,0.0,0.0,True,0.9956441020404578,
ETBCAROPSI__chlo,0.0,0.0,True,0.8238170580772772,
BMGR1929__er,0.0,0.0,True,-1.0,
R00160__cytop,0.0,0.0,True,0.8669850863714337,
rxn41994__chlo,0.0,0.0,True,0.8097943538581954,
R04740__pero,0.0,0.0,True,0.8628218127506374,
PRODISULFREDUCT_A_RXN__mito,0.0,0.0,True,0.967578130410823,
TR2900129tm__mitmem,0.0,0.0,True,0.9898107998117699,
BMGR3268__lip,0.0,0.0,True,-1.0,
RXN0_7248__er,0.0,0.0,True,0.8923763096369804,
BMGR3261__lip,0.0,0.0,True,0.7783479361856125,
R01736__cytop,0.0,0.0,True,1.0,
BMGR1547__er,0.0,0.0,True,-1.0,
BMGR4731__ermem,0.0,0.0,True,0.7823405193195645,
BMGR1117__er,6.6011427584807e-08,7.088183594416036e-08,True,-1.0,
PHOA646__chlo,0.0,0.0,True,0.8181835921733956,
R10055__chlo,0.0,0.0,True,0.9481426175207727,
R04439__chlo,0.0,0.0,True,-1.0,
BMGR0470__chlo,5.561835501339244e-10,6.011798320413109e-10,True,-1.0,
R00705__mito,0.0,0.0,True,0.7431425550304415,
R03004__cytop,0.0,0.0,True,0.8782332497855898,
BMGR0051__chlo,0.0,0.0,True,0.9053627523437133,
R00662__cytop,0.0,0.0,True,0.8155752545556583,
TI3000010t__plas,0.0,0.0,True,0.774542983315337,
R00508__cytop,0.0,0.0,True,0.783510828142123,
R00336__nucl,0.0,0.0,True,0.9212916527075504,
RXN_10955__cytop,0.0,0.0,True,0.8740169988700375,
R01890__nucl,1.3981651773175553e-20,1.5329658558481718e-20,True,-0.8948751642575558,
R00531__cytop,0.0,0.0,True,0.8633803932031815,
R10997__mito,0.0,0.0,True,0.8947443939367569,
R04439__mito,0.0,0.0,True,-1.0,
BMGR0424__er,0.0,0.0,True,-1.0,
T_ACCOAtn__nucmem,0.0,0.0,True,0.8445460519578376,
RXN_17781__pero,0.0,0.0,True,0.9150199686169532,
ETNEOPSII__chlo,0.0,0.0,True,0.831104925369309,
BMGR5272__chlo,0.0,0.0,True,1.0,
BMGR1290__er,1e-323,1.5e-323,True,0.9307385841250384,
R01513__chlo,0.0,0.0,True,0.7058019731096385,
BMGR0039__chlo,0.0,0.0,True,0.9955731670922174,
BMGR3254__er,8.300515761340325e-06,8.870087865593136e-06,True,-1.0,
BMGR3238__cytop,1.0728993042973394e-52,1.1907575120322264e-52,True,0.6963151207115629,
T_GLXtr__ermem,0.0,0.0,True,0.999589771613955,
R04780__cytop,0.0,0.0,True,0.7104515829801983,
R03158__mito,0.0,0.0,True,0.6994664361785646,
BMGR0057__er,0.0,0.0,True,0.8987809258154801,
R04170__pero,0.0,0.0,True,0.8887074491077531,
RXN_19709__er,0.0,0.0,True,0.781399366611747,
BMGR3615__er,0.0,0.0,True,0.8655140452620838,
R00355__mito,0.0,0.0,True,0.9601209746647994,
BMGR0449__chlo,0.0,0.0,True,0.7793132773466567,
R00996__mito,0.0,0.0,True,0.8401685057663537,
R04144__chlo,0.0,0.0,True,0.9869210471981668,
R00742__cytop,0.0,0.0,True,0.6788109393534558,
TR0000047th__chlomem,0.0,0.0,True,0.8223142776512635,
BMGR0390__er,0.0,0.0,True,-1.0,
BMGR5271__chlo,0.0,0.0,True,1.0,
R08192__cytop,0.0,0.0,True,0.7755681818181819,
RXN_14393__pero,0.0,0.0,True,0.9150199686169532,
RXN0_7187__mito,0.0,0.0,True,0.9619925488319166,
R10707__chlo,0.0,0.0,True,0.8458389186811525,
T_NCAMtn__nucmem,0.0,0.0,True,0.8445460519578376,
T_5HIUtm__mitmem,0.0,0.0,True,0.999589771613955,
BMGR0120__er,0.0,0.0,True,1.0,
ETBCAROPSII__chlo,0.0,0.0,True,0.7790065203677353,
R08648__mito,0.0,0.0,True,-1.0,
BMGR4844__chlomem,0.0,0.0,True,1.0,
BMGR5666__er,0.0,0.0,True,-0.6962727728564265,
BMGR3310__lip,8.85308569110259e-24,9.750357889525149e-24,True,-1.0,
R10852__cytop,0.0,0.0,True,1.0,
T_Pitr__ermem,0.0,0.0,True,0.8895045416557639,
R03991__pero,0.0,0.0,True,0.829070514535738,
R04963__chlo,0.0,0.0,True,0.845943821942831,
R04325__chlo,0.0,0.0,True,1.0,
BMGR5746__er,0.0,0.0,True,1.0,
T_PMTCOAth__chlomem,0.0,0.0,True,0.9422173664891135,
T_DICtm__mitmem,0.0,0.0,True,-1.0,
R02035__chlo,0.0,0.0,True,0.7824637151207462,
BMGR0911__chlo,0.0,0.0,True,0.993431905815491,
BMGR3263__lip,0.0,0.0,True,1.0,
BMGR2115__er,0.0,0.0,True,-1.0,
R10998__mito,0.0,0.0,True,0.8947443939367569,
BMGR0412__er,0.0038596010962783566,0.004097579105688485,True,-1.0,
R02093__mito,0.0,0.0,True,0.8903153343485676,
R00948__chlo,0.0,0.0,True,0.802804009363264,
T_FADH2tm__mitmem,0.0,0.0,True,0.9086424960382243,
R00342__chlo,0.0,0.0,True,-0.9708072824206729,
T_MTHGXLtm__mitmem,0.0,0.0,True,1.0,
R00009__pero,0.0,0.0,True,0.9736604410831421,
R03425__mito,0.0,0.0,True,0.8480891315358576,
BMGR0186__chlo,1.2407649439253088e-192,1.4755205680434729e-192,True,-0.9216369177187635,
R03270__mito,0.0,0.0,True,0.9202199253208017,
R04125__mito,0.0,0.0,True,0.8480891315358576,
